feature_id,water,wet,bs,pv,npv,pc_missing,date
r1wjpxg6j,0.6770177447052089,0.0483686319404693,0.0247209502003434,0.0667229536348025,0.1811476817401259,0.0,1986-08-26T23:36:37Z
r1wjpxg6j,0.7711791642816257,0.0651116199198626,0.0148683457355466,0.0515483686319404,0.0956868918145392,0.0,1987-07-12T23:40:32Z
r1wjpxg6j,,,,,,1.0,1987-08-22T23:35:29Z
r1wjpxg6j,,,,,,1.0,1987-09-23T23:36:17Z
r1wjpxg6j,0.7159416141957642,0.0974527761877504,0.0160589582140812,0.0451846021751574,0.1237249570692615,0.0,1987-09-30T23:42:37Z
r1wjpxg6j,,,,,,1.0,1987-10-09T23:36:36Z
r1wjpxg6j,,,,,,1.0,1987-10-25T23:36:51Z
r1wjpxg6j,,,,,,1.0,1987-11-10T23:37:13Z
r1wjpxg6j,0.7074985689753863,0.0416428162564396,0.0253677733257012,0.0312335432169433,0.1915798511734401,0.0,1987-11-17T23:43:32Z
r1wjpxg6j,,,,,,1.0,1987-11-26T23:37:31Z
r1wjpxg6j,0.2873497424155695,0.3932455638236977,0.0343131081854607,0.0405967372638809,0.241671436748712,0.0,1987-12-03T23:43:47Z
r1wjpxg6j,,,,,,1.0,1987-12-12T23:37:44Z
r1wjpxg6j,0.5373027259684362,0.0766140602582496,0.0346958393113342,0.0279583931133429,0.3183142037302726,0.002575844304522,1987-12-19T23:44:01Z
r1wjpxg6j,,,,,,1.0,1987-12-28T23:38:00Z
r1wjpxg6j,0.4740228405983593,0.1257841402605758,0.0328727682161814,0.0291362393437349,0.3333762264757922,0.1103319977103606,1988-01-04T23:44:17Z
r1wjpxg6j,0.19084853750362,0.1259774109470026,0.0932102519548219,0.0530958586736171,0.5267231392991601,0.0117344018317114,1988-01-20T23:44:35Z
r1wjpxg6j,,,,,,1.0,1988-01-29T23:38:35Z
r1wjpxg6j,0.3242162844519251,0.2728802861350726,0.0162697243845992,0.0505280875236692,0.3325899431937723,0.3198340011448197,1988-02-05T23:44:53Z
r1wjpxg6j,,,,,,1.0,1988-02-14T23:38:51Z
r1wjpxg6j,0.0491486068111455,0.0427631578947368,0.0960719814241486,0.0447832817337461,0.7520530185758514,0.2604464796794504,1988-02-21T23:45:07Z
r1wjpxg6j,,,,,,1.0,1988-03-01T23:39:01Z
r1wjpxg6j,0.0517002081887578,0.0458015267175572,0.2149063150589868,0.0656072172102706,0.6084281748785566,0.5875787063537492,1988-03-08T23:45:17Z
r1wjpxg6j,,,,,,1.0,1988-03-17T23:39:10Z
r1wjpxg6j,,,,,,1.0,1988-04-02T23:39:17Z
r1wjpxg6j,0.1569938486226263,0.2043327092805563,0.0849638940893287,0.0456646162075421,0.5031398769724525,0.4649398969662278,1988-04-09T23:45:30Z
r1wjpxg6j,,,,,,1.0,1988-04-18T23:39:22Z
r1wjpxg6j,0.6761946008373033,0.0604879457196477,0.0204330879168471,0.086909195900101,0.1534719214667244,0.0087292501431024,1988-06-12T23:45:58Z
r1wjpxg6j,,,,,,1.0,1988-06-21T23:39:50Z
r1wjpxg6j,0.7289639381797367,0.0372066399542072,0.0115512306811677,0.0961877504293074,0.1237979393245563,0.0,1988-07-14T23:46:06Z
r1wjpxg6j,1.0,0.0,0.0,0.0,0.0,0.9984258729250144,1988-07-30T23:46:09Z
r1wjpxg6j,,,,,,1.0,1988-08-08T23:39:56Z
r1wjpxg6j,0.746994848311391,0.0163136805953062,0.0123225529479107,0.0796222095020034,0.1425658271322266,0.0,1988-08-15T23:46:08Z
r1wjpxg6j,,,,,,1.0,1988-08-24T23:40:01Z
r1wjpxg6j,0.8317115054378935,0.0087292501431024,0.0189410417859187,0.0597882083571837,0.0790140240412135,0.0,1988-08-31T23:46:12Z
r1wjpxg6j,,,,,,1.0,1988-09-25T23:39:54Z
r1wjpxg6j,0.7822844670789378,0.0943979628955984,0.0595107311749727,0.044712622771917,0.0179392506365951,0.2132226674298798,1988-10-02T23:46:03Z
r1wjpxg6j,,,,,,1.0,1988-10-27T23:39:47Z
r1wjpxg6j,,,,,,1.0,1988-11-12T23:39:49Z
r1wjpxg6j,0.8862559241706162,0.1042654028436018,0.0001421800947867,0.002085308056872,0.0071563981042654,0.9698053806525472,1988-11-19T23:46:00Z
r1wjpxg6j,0.9715226101888952,0.0024327418431597,0.0069690898683457,0.0036405266170578,0.0151187750429307,0.0,1988-12-05T23:45:54Z
r1wjpxg6j,,,,,,1.0,1988-12-14T23:39:35Z
r1wjpxg6j,0.9440304182509506,0.0100380228136882,0.0181809885931558,0.0063102661596958,0.0210357414448669,0.0591013165426445,1988-12-21T23:45:43Z
r1wjpxg6j,,,,,,1.0,1989-01-15T23:39:21Z
r1wjpxg6j,0.9594697546853572,0.0051805576717964,0.0081197623038244,0.0095962212402864,0.01721316471126,0.0608185460789925,1989-01-22T23:45:22Z
r1wjpxg6j,,,,,,1.0,1989-01-31T23:39:16Z
r1wjpxg6j,0.4926253687315634,0.103244837758112,0.2417109144542773,0.0384070796460177,0.1202654867256637,0.9514882655981682,1989-02-07T23:45:25Z
r1wjpxg6j,,,,,,1.0,1989-02-16T23:39:12Z
r1wjpxg6j,0.9417572982255294,0.0074413279908414,0.0129350314825415,0.0115712650257584,0.0257412707498568,0.0,1989-02-23T23:45:16Z
r1wjpxg6j,,,,,,1.0,1989-03-04T23:38:54Z
r1wjpxg6j,0.9373211219232972,0.0077275329135661,0.0112378362907842,0.0147381224957069,0.0283800801373783,0.0,1989-03-27T23:44:22Z
r1wjpxg6j,0.863395225464191,0.0455349248452696,0.0118965517241379,0.0342396109637488,0.0440318302387267,0.6763022323983973,1989-04-28T23:44:13Z
r1wjpxg6j,,,,,,1.0,1989-05-07T23:37:57Z
r1wjpxg6j,0.9484831139095592,0.0144533485975958,0.0033428734974241,0.0225157412707498,0.01069118488838,0.0,1989-05-30T23:43:43Z
r1wjpxg6j,0.9499141385231826,0.0173153978248425,0.0026731539782484,0.0207412707498568,0.0088923869490555,0.0,1989-07-01T23:43:04Z
r1wjpxg6j,,,,,,1.0,1989-07-10T23:36:42Z
r1wjpxg6j,0.9293073840870064,0.0409273039496279,0.0011949055523755,0.0182226674298797,0.0099270177447052,0.0,1989-07-17T23:42:44Z
r1wjpxg6j,,,,,,1.0,1989-07-26T23:36:23Z
r1wjpxg6j,,,,,,1.0,1989-08-11T23:36:01Z
r1wjpxg6j,,,,,,1.0,1989-08-27T23:35:42Z
r1wjpxg6j,0.9606468231253578,0.0095878649112764,0.0020392100744132,0.0176345163136805,0.0096737263880938,0.0,1989-09-03T23:41:43Z
r1wjpxg6j,0.9549033643521831,0.0117394416607015,0.0052054402290622,0.0176206156048675,0.0101088045812455,0.0004293073840869,1989-09-19T23:41:11Z
r1wjpxg6j,,,,,,1.0,1989-09-28T23:34:57Z
r1wjpxg6j,0.9532054951345164,0.0145964510589582,0.0029751001717229,0.0162936462507155,0.0125314825414997,0.0,1989-10-05T23:41:01Z
r1wjpxg6j,0.9305929919137468,0.0149932614555256,0.0086034366576819,0.011216307277628,0.0340380727762803,0.1505437893531769,1989-11-22T23:39:23Z
r1wjpxg6j,0.9294504865483686,0.0081568402976531,0.0103362907842014,0.0119175729822552,0.0395506582713222,0.0,1989-12-08T23:39:02Z
r1wjpxg6j,0.1728070175438596,0.6491228070175439,0.0295350877192982,0.0293684210526315,0.1177807017543859,0.8368631940469375,1989-12-24T23:38:36Z
r1wjpxg6j,0.5928819444444444,0.0827546296296296,0.1924045138888889,0.02609375,0.1040451388888888,0.5054378935317687,1990-02-10T23:37:03Z
r1wjpxg6j,,,,,,1.0,1990-03-07T23:30:01Z
r1wjpxg6j,0.8722653493295696,0.0127028934368383,0.0129640084685956,0.0115243472124206,0.089576570218772,0.7972238122495707,1990-03-23T23:29:29Z
r1wjpxg6j,0.890812821980538,0.0104464796794504,0.0119118488838008,0.0160933028048082,0.0697495706926159,0.0,1990-03-30T23:35:29Z
r1wjpxg6j,,,,,,1.0,1990-04-08T23:29:22Z
r1wjpxg6j,0.8959645105895822,0.0093016599885518,0.0080437893531768,0.0164052661705781,0.0693903835145964,0.0,1990-04-15T23:35:39Z
r1wjpxg6j,,,,,,1.0,1990-04-24T23:29:28Z
r1wjpxg6j,0.2421052631578947,0.0,0.5837894736842104,0.0309473684210526,0.1361052631578947,0.986405266170578,1990-05-01T23:35:30Z
r1wjpxg6j,,,,,,1.0,1990-05-10T23:29:28Z
r1wjpxg6j,0.8976817401259302,0.0154550658271322,0.006276473955352,0.0223526044647967,0.0573697767601602,0.0,1990-05-17T23:35:40Z
r1wjpxg6j,0.8999713795077275,0.0143102461362335,0.005603892386949,0.0245549513451631,0.0547953634802518,0.0,1990-06-02T23:35:35Z
r1wjpxg6j,0.9032627361190612,0.0173153978248425,0.0050386376645678,0.0265569547796222,0.0470621064682312,0.0,1990-06-18T23:35:34Z
r1wjpxg6j,,,,,,1.0,1990-06-27T23:29:23Z
r1wjpxg6j,0.9149971379507728,0.0157412707498568,0.0060975958786491,0.0288079564968517,0.0336004579278763,0.0,1990-07-20T23:35:28Z
r1wjpxg6j,,,,,,1.0,1990-07-29T23:29:16Z
r1wjpxg6j,0.675775091960063,0.1502890173410404,0.1030031529164477,0.0321439831844456,0.0385943247503941,0.4553520320549513,1990-08-05T23:35:25Z
r1wjpxg6j,0.6481481481481481,0.1793372319688109,0.0521003898635477,0.0551900584795321,0.0642202729044834,0.7063537492844877,1990-08-21T23:35:20Z
r1wjpxg6j,,,,,,1.0,1990-08-30T23:29:05Z
r1wjpxg6j,0.9001144819690898,0.0137378362907842,0.0060746994848311,0.033556096164854,0.0456854607899255,0.0,1990-09-06T23:35:13Z
r1wjpxg6j,,,,,,1.0,1990-09-15T23:29:04Z
r1wjpxg6j,0.8939610761305095,0.0125930165998855,0.0098225529479107,0.0281983400114482,0.0545191757298225,0.0,1990-09-22T23:35:11Z
r1wjpxg6j,,,,,,1.0,1990-10-01T23:28:51Z
r1wjpxg6j,0.9045506582713224,0.0160274756725815,0.0043617630223239,0.0250586720091585,0.049228677733257,0.0,1990-10-08T23:35:00Z
r1wjpxg6j,,,,,,1.0,1990-10-17T23:28:46Z
