feature_id,water,wet,bs,pv,npv,pc_missing,date
r1dzru15y,0.875,0.125,0.0,0.0,0.0,0.8987341772151899,1986-08-15T23:55:10Z
r1dzru15y,0.8481012658227848,0.0759493670886076,0.0224050632911392,0.0139873417721518,0.0390506329113924,0.0,1986-08-31T23:54:34Z
r1dzru15y,,,,,,1.0,1987-05-23T23:51:49Z
r1dzru15y,,,,,,1.0,1987-07-17T23:58:46Z
r1dzru15y,0.484375,0.328125,0.00484375,0.025625,0.155,0.5949367088607596,1987-09-20T00:00:31Z
r1dzru15y,0.5632911392405063,0.170886075949367,0.0135443037974683,0.0222784810126582,0.2280379746835443,0.0,1987-10-06T00:00:51Z
r1dzru15y,0.0,0.1847133757961783,0.0022292993630573,0.0164968152866242,0.7938216560509553,0.0063291139240506,1987-11-07T00:01:27Z
r1dzru15y,0.1612903225806451,0.0483870967741935,0.0024193548387096,0.0219354838709677,0.7619354838709677,0.6075949367088608,1987-12-25T00:02:15Z
r1dzru15y,0.0,0.0253164556962025,0.0030379746835443,0.0120886075949367,0.9572151898734178,0.0,1988-01-10T00:02:31Z
r1dzru15y,0.170886075949367,0.050632911392405,0.0210759493670886,0.015379746835443,0.7394303797468356,0.0,1988-01-26T00:02:49Z
r1dzru15y,0.0,0.0,0.038235294117647,0.0241176470588235,0.9385294117647056,0.7848101265822784,1988-02-11T00:03:07Z
r1dzru15y,0.1372549019607843,0.065359477124183,0.1247058823529411,0.0503267973856209,0.6171895424836601,0.0316455696202531,1988-05-17T00:03:57Z
r1dzru15y,0.2278481012658227,0.0822784810126582,0.0156962025316455,0.0210759493670886,0.650253164556962,0.0,1988-06-02T00:04:03Z
r1dzru15y,,,,,,1.0,1988-06-10T23:58:19Z
r1dzru15y,,,,,,1.0,1988-06-26T23:58:24Z
r1dzru15y,,,,,,1.0,1988-07-12T23:58:28Z
r1dzru15y,,,,,,1.0,1988-07-20T00:04:15Z
r1dzru15y,,,,,,1.0,1988-07-28T23:58:30Z
r1dzru15y,0.7161290322580646,0.2838709677419355,0.0,0.0,0.0,0.0189873417721518,1988-08-21T00:04:18Z
r1dzru15y,,,,,,1.0,1988-08-29T23:58:34Z
r1dzru15y,0.3481012658227848,0.120253164556962,0.0177848101265822,0.0587974683544303,0.450379746835443,0.0,1988-09-06T00:04:21Z
r1dzru15y,,,,,,1.0,1988-09-22T00:04:16Z
r1dzru15y,0.1666666666666666,0.2916666666666667,0.0097916666666666,0.0354166666666666,0.4922916666666666,0.6962025316455696,1988-10-08T00:04:11Z
r1dzru15y,0.0,0.0,0.0062025316455696,0.0201898734177215,0.9676582278481012,0.0,1988-10-24T00:04:06Z
r1dzru15y,,,,,,1.0,1988-11-09T00:04:09Z
r1dzru15y,,,,,,1.0,1988-12-27T00:03:53Z
r1dzru15y,0.0,0.0,0.0220886075949367,0.0035443037974683,0.969493670886076,0.0,1989-01-28T00:03:32Z
r1dzru15y,,,,,,1.0,1989-02-21T23:57:41Z
r1dzru15y,0.0,0.0,0.0313924050632911,0.0059493670886075,0.9562658227848104,0.0,1989-03-01T00:03:20Z
r1dzru15y,0.0,0.0,0.0595569620253164,0.0063924050632911,0.9279746835443038,0.0,1989-03-17T00:02:42Z
r1dzru15y,0.6139240506329114,0.0822784810126582,0.0082911392405063,0.0116455696202531,0.2829113924050633,0.0,1989-05-20T00:01:58Z
r1dzru15y,0.7341772151898734,0.1455696202531645,6.329113924050633e-05,0.010506329113924,0.1091772151898734,0.0,1989-06-05T00:01:47Z
r1dzru15y,,,,,,1.0,1989-08-23T00:00:05Z
r1dzru15y,,,,,,1.0,1989-09-08T23:59:42Z
r1dzru15y,,,,,,1.0,1989-10-10T23:58:56Z
r1dzru15y,0.4936708860759494,0.2025316455696202,0.0082278481012658,0.0147468354430379,0.2794303797468355,0.0,1989-11-11T23:57:54Z
r1dzru15y,,,,,,1.0,1989-12-13T23:57:04Z
r1dzru15y,0.0,0.1142857142857142,0.0010714285714285,0.0205,0.8602857142857143,0.1139240506329114,1989-12-29T23:56:34Z
r1dzru15y,0.0,0.0197368421052631,0.0046052631578947,0.0139473684210526,0.9586842105263158,0.0379746835443037,1990-03-03T23:54:29Z
r1dzru15y,0.0,0.0,0.0159677419354838,0.0076612903225806,0.9725,0.2151898734177215,1990-04-04T23:53:35Z
r1dzru15y,,,,,,1.0,1990-04-13T23:47:59Z
r1dzru15y,0.0,0.0,0.0136708860759493,0.0074683544303797,0.97626582278481,0.0,1990-05-06T23:53:44Z
r1dzru15y,0.0,0.0632911392405063,0.0065189873417721,0.0079113924050632,0.9227848101265824,0.0,1990-06-07T23:53:44Z
r1dzru15y,,,,,,1.0,1990-07-02T23:47:55Z
r1dzru15y,0.8544303797468354,0.1075949367088607,0.0032911392405063,0.0032911392405063,0.0310759493670886,0.0,1990-07-09T23:53:41Z
r1dzru15y,0.8987341772151899,0.0632911392405063,0.0067721518987341,0.0039240506329113,0.0267721518987341,0.0,1990-07-25T23:53:37Z
r1dzru15y,0.8051948051948052,0.0389610389610389,0.0437662337662337,0.0292207792207792,0.0818181818181818,0.5126582278481013,1990-08-26T23:53:27Z
r1dzru15y,,,,,,1.0,1990-09-27T23:53:15Z
r1dzru15y,,,,,,1.0,1990-10-13T23:53:09Z
r1dzru15y,,,,,,1.0,1990-10-22T23:47:18Z
r1dzru15y,0.3037974683544304,0.2341772151898734,0.0081645569620253,0.0219620253164556,0.4278481012658228,0.0,1990-11-14T23:53:02Z
r1dzru15y,,,,,,1.0,1990-12-16T23:53:00Z
r1dzru15y,,,,,,1.0,1991-01-10T23:47:52Z
r1dzru15y,0.0437956204379562,0.1897810218978102,0.008905109489051,0.0196350364963503,0.7360583941605838,0.1329113924050633,1991-01-17T23:53:53Z
r1dzru15y,0.0,0.0,0.0096835443037974,0.0063291139240506,0.9813924050632912,0.0,1991-02-02T23:54:05Z
r1dzru15y,,,,,,1.0,1991-02-11T23:48:31Z
r1dzru15y,0.0,0.0,0.0019424460431654,0.0081294964028776,0.9797841726618703,0.120253164556962,1991-02-18T23:54:27Z
r1dzru15y,0.0,0.0,0.0093548387096774,0.012258064516129,0.9722580645161292,0.8037974683544304,1991-03-06T23:54:44Z
r1dzru15y,0.0,0.1217948717948717,0.0003205128205128,0.0044230769230769,0.872948717948718,0.0126582278481012,1991-03-22T23:55:07Z
r1dzru15y,0.0,0.0,0.0021311475409836,0.0043442622950819,0.9915573770491805,0.2278481012658227,1991-04-07T23:55:20Z
r1dzru15y,,,,,,1.0,1991-04-16T23:49:43Z
r1dzru15y,,,,,,1.0,1991-05-09T23:55:54Z
r1dzru15y,,,,,,1.0,1991-05-18T23:50:15Z
r1dzru15y,0.0,0.0,0.28,0.02,0.6950000000000001,0.9873417721518988,1991-05-25T23:56:10Z
r1dzru15y,,,,,,1.0,1991-06-03T23:50:32Z
r1dzru15y,0.7215189873417721,0.2151898734177215,0.0131012658227848,0.0075316455696202,0.0423417721518987,0.0,1991-06-10T23:56:21Z
r1dzru15y,,,,,,1.0,1991-07-05T23:50:59Z
r1dzru15y,0.8417721518987342,0.120253164556962,0.0027848101265822,0.0034177215189873,0.0314556962025316,0.0,1991-07-12T23:56:47Z
r1dzru15y,0.6428571428571429,0.3571428571428571,0.0,0.0,0.0,0.9113924050632912,1991-07-28T23:57:02Z
r1dzru15y,0.5925925925925926,0.1851851851851851,0.0,0.0459259259259259,0.1748148148148148,0.8291139240506329,1991-08-13T23:57:04Z
r1dzru15y,0.8164556962025317,0.1455696202531645,0.0022151898734177,0.0087341772151898,0.0265822784810126,0.0,1991-08-29T23:57:13Z
r1dzru15y,,,,,,1.0,1991-09-07T23:51:36Z
r1dzru15y,,,,,,1.0,1991-09-23T23:51:43Z
r1dzru15y,,,,,,1.0,1991-09-30T23:57:31Z
r1dzru15y,,,,,,1.0,1991-10-16T23:57:43Z
r1dzru15y,,,,,,1.0,1991-10-25T23:51:30Z
r1dzru15y,,,,,,1.0,1991-11-10T23:51:35Z
r1dzru15y,,,,,,1.0,1991-11-10T23:51:59Z
r1dzru15y,0.0,0.0,0.0006962025316455,0.0147468354430379,0.9799367088607596,0.0,1991-11-17T23:57:46Z
r1dzru15y,,,,,,1.0,1991-12-12T23:52:14Z
r1dzru15y,,,,,,1.0,1991-12-28T23:52:06Z
r1dzru15y,0.0,0.0,0.000253164556962,0.0046202531645569,0.9936708860759492,0.0,1992-01-04T23:57:49Z
r1dzru15y,,,,,,1.0,1992-01-13T23:52:02Z
r1dzru15y,,,,,,1.0,1992-01-29T23:52:06Z
r1dzru15y,,,,,,1.0,1992-02-21T23:57:43Z
r1dzru15y,0.2341772151898734,0.1139240506329113,0.010886075949367,0.0110759493670886,0.6290506329113924,0.0,1992-03-08T23:57:44Z
r1dzru15y,,,,,,1.0,1992-04-02T23:51:50Z
r1dzru15y,0.3481012658227848,0.0949367088607595,0.0149367088607594,0.0182911392405063,0.5224050632911392,0.0,1992-04-09T23:57:32Z
r1dzru15y,,,,,,1.0,1992-04-25T23:57:24Z
r1dzru15y,,,,,,1.0,1992-05-04T23:51:33Z
