feature_id,water,wet,bs,pv,npv,pc_missing,date
r1dvf4q1t,0.0,0.1325301204819277,0.1387951807228915,0.3073493975903614,0.4118072289156625,0.0,1986-08-15T23:55:34Z
r1dvf4q1t,,,,,,1.0,1987-05-30T23:58:10Z
r1dvf4q1t,,,,,,1.0,1987-09-20T00:00:55Z
r1dvf4q1t,,,,,,1.0,1987-10-06T00:01:15Z
r1dvf4q1t,0.0,0.0120481927710843,0.0932530120481927,0.516144578313253,0.3659036144578313,0.0,1987-11-07T00:01:51Z
r1dvf4q1t,0.0,0.0,0.1373493975903614,0.4926506024096385,0.3574698795180722,0.0,1987-11-23T00:02:10Z
r1dvf4q1t,0.0,0.0,0.1942465753424657,0.303013698630137,0.4976712328767123,0.1204819277108434,1987-12-25T00:02:39Z
r1dvf4q1t,0.0,0.0,0.1036144578313253,0.4625301204819277,0.4201204819277109,0.0,1988-01-10T00:02:55Z
r1dvf4q1t,0.0,0.0,0.1190361445783132,0.4365060240963855,0.4298795180722892,0.0,1988-01-26T00:03:13Z
r1dvf4q1t,0.0,0.0,0.0890361445783132,0.4492771084337349,0.4491566265060241,0.0,1988-02-11T00:03:31Z
r1dvf4q1t,0.0,0.0131578947368421,0.0709210526315789,0.3248684210526316,0.5809210526315789,0.0843373493975904,1988-05-17T00:04:21Z
r1dvf4q1t,0.0,0.0,0.0489156626506024,0.3949397590361446,0.5451807228915663,0.0,1988-06-02T00:04:27Z
r1dvf4q1t,0.0120481927710843,0.0240963855421686,0.0692771084337349,0.4028915662650602,0.480722891566265,0.0,1988-08-05T00:04:41Z
r1dvf4q1t,0.0,0.0,0.0473493975903614,0.460722891566265,0.4810843373493976,0.0,1988-08-21T00:04:42Z
r1dvf4q1t,0.0,0.0240963855421686,0.0718072289156626,0.4385542168674698,0.4542168674698795,0.0,1988-09-06T00:04:45Z
r1dvf4q1t,,,,,,1.0,1988-09-22T00:04:40Z
r1dvf4q1t,0.5783132530120482,0.3734939759036144,0.0278313253012048,0.0127710843373493,0.0071084337349397,0.0,1988-10-08T00:04:35Z
r1dvf4q1t,0.0,0.036144578313253,0.0856626506024096,0.4675903614457831,0.3991566265060241,0.0,1988-10-24T00:04:30Z
r1dvf4q1t,0.4,0.6,0.0,0.0,0.0,0.9397590361445785,1988-11-09T00:04:33Z
r1dvf4q1t,0.0,0.0,0.0963855421686747,0.4530120481927711,0.4362650602409639,0.0,1989-01-28T00:03:56Z
r1dvf4q1t,0.0,0.0,0.1380722891566265,0.4473493975903614,0.4002409638554217,0.0,1989-03-01T00:03:44Z
r1dvf4q1t,0.0,0.0,0.1228915662650602,0.4371084337349398,0.426867469879518,0.0,1989-03-17T00:03:06Z
r1dvf4q1t,0.0,0.0,0.063012048192771,0.446867469879518,0.4781927710843373,0.0,1989-04-02T00:02:59Z
r1dvf4q1t,0.0,0.0,0.0281927710843373,0.4399999999999999,0.522289156626506,0.0,1989-05-20T00:02:22Z
r1dvf4q1t,0.0,0.0481927710843373,0.0902409638554216,0.5197590361445784,0.3295180722891566,0.0,1989-11-11T23:58:18Z
r1dvf4q1t,0.0,0.0,0.0874698795180722,0.5473493975903615,0.350843373493976,0.0,1989-11-27T23:57:54Z
r1dvf4q1t,0.0,0.0,0.116144578313253,0.4906024096385542,0.3778313253012048,0.0,1989-12-29T23:56:58Z
r1dvf4q1t,0.0,0.0,0.1175,0.293,0.577,0.7590361445783133,1990-04-04T23:53:59Z
r1dvf4q1t,,,,,,1.0,1990-05-06T23:54:08Z
r1dvf4q1t,0.0,0.0,0.0451807228915662,0.3339759036144578,0.6122891566265061,0.0,1990-06-07T23:54:08Z
r1dvf4q1t,0.1147540983606557,0.081967213114754,0.4970491803278689,0.1480327868852459,0.1508196721311475,0.2650602409638554,1990-07-09T23:54:05Z
r1dvf4q1t,,,,,,1.0,1990-07-25T23:54:01Z
r1dvf4q1t,,,,,,1.0,1990-08-26T23:53:51Z
r1dvf4q1t,0.0,0.0,0.0727710843373493,0.4483132530120482,0.4680722891566265,0.0,1990-09-27T23:53:39Z
r1dvf4q1t,0.0120481927710843,0.2409638554216867,0.0489156626506024,0.3418072289156627,0.3477108433734939,0.0,1990-11-14T23:53:26Z
r1dvf4q1t,,,,,,1.0,1990-12-16T23:53:24Z
r1dvf4q1t,0.0,0.0,0.0613636363636363,0.4577272727272727,0.4704545454545455,0.7349397590361446,1991-01-17T23:54:17Z
r1dvf4q1t,0.0,0.0,0.1381927710843373,0.3844578313253012,0.4640963855421685,0.0,1991-02-02T23:54:29Z
r1dvf4q1t,0.0,0.0,0.1454320987654321,0.3245679012345679,0.5167901234567901,0.0240963855421686,1991-02-18T23:54:51Z
r1dvf4q1t,0.0,0.0,0.1243373493975903,0.3732530120481927,0.489879518072289,0.0,1991-03-06T23:55:08Z
r1dvf4q1t,0.0,0.0,0.0634939759036144,0.4026506024096385,0.5238554216867469,0.0,1991-03-22T23:55:31Z
r1dvf4q1t,0.0,0.0,0.0946987951807229,0.3526506024096385,0.5408433734939759,0.0,1991-04-07T23:55:44Z
r1dvf4q1t,,,,,,1.0,1991-04-23T23:55:59Z
r1dvf4q1t,,,,,,1.0,1991-05-09T23:56:18Z
