feature_id,water,wet,bs,pv,npv,pc_missing,date
r1dtyr729,0.0392156862745098,0.0392156862745098,0.0545098039215686,0.6652941176470587,0.1892156862745098,0.0,1986-08-15T23:55:34Z
r1dtyr729,0.16,0.64,0.015,0.0352,0.149,0.0196078431372549,1987-05-30T23:58:10Z
r1dtyr729,0.0784313725490196,0.392156862745098,0.0429411764705882,0.3268627450980392,0.1535294117647059,0.0,1987-09-20T00:00:55Z
r1dtyr729,,,,,,1.0,1987-10-06T00:01:15Z
r1dtyr729,0.0,0.0,0.128235294117647,0.1911764705882353,0.669607843137255,0.0,1987-11-07T00:01:51Z
r1dtyr729,0.0,0.0,0.1588235294117647,0.1341176470588235,0.6943137254901963,0.0,1987-11-23T00:02:10Z
r1dtyr729,,,,,,1.0,1987-12-25T00:02:39Z
r1dtyr729,0.0,0.0,0.1080392156862745,0.2850980392156862,0.594313725490196,0.0,1988-01-10T00:02:55Z
r1dtyr729,0.0,0.0,0.2058823529411765,0.29,0.4917647058823529,0.0,1988-01-26T00:03:13Z
r1dtyr729,0.0,0.0,0.1196078431372549,0.3198039215686274,0.5480392156862745,0.0,1988-02-11T00:03:31Z
r1dtyr729,0.0,0.0,0.2613725490196078,0.1578431372549019,0.5674509803921569,0.0,1988-05-17T00:04:21Z
r1dtyr729,0.0,0.0,0.4098039215686275,0.0843137254901961,0.4894117647058823,0.0,1988-06-02T00:04:27Z
r1dtyr729,0.0392156862745098,0.0196078431372549,0.0811764705882353,0.6439215686274511,0.2033333333333333,0.0,1988-08-05T00:04:41Z
r1dtyr729,0.0,0.0196078431372549,0.1149019607843137,0.6794117647058823,0.1737254901960784,0.0,1988-08-21T00:04:42Z
r1dtyr729,0.0392156862745098,0.0588235294117647,0.0523529411764705,0.6780392156862745,0.1580392156862745,0.0,1988-09-06T00:04:45Z
r1dtyr729,0.0,0.0408163265306122,0.166938775510204,0.6542857142857144,0.126938775510204,0.0392156862745097,1988-09-22T00:04:40Z
r1dtyr729,0.0588235294117647,0.0,0.2098039215686274,0.3507843137254901,0.3664705882352941,0.0,1988-10-08T00:04:35Z
r1dtyr729,0.0392156862745098,0.0,0.2949019607843137,0.2217647058823529,0.4323529411764705,0.0,1988-10-24T00:04:30Z
r1dtyr729,0.0392156862745098,0.0,0.2594117647058823,0.118235294117647,0.5715686274509804,0.0,1988-11-09T00:04:33Z
r1dtyr729,0.0,0.0,0.4096078431372549,0.0535294117647058,0.5223529411764706,0.0,1989-01-28T00:03:56Z
r1dtyr729,0.0,0.0,0.4954901960784313,0.0523529411764705,0.4362745098039216,0.0,1989-03-01T00:03:44Z
r1dtyr729,0.0,0.0,0.5211764705882354,0.0511764705882353,0.4125490196078432,0.0,1989-03-17T00:03:06Z
r1dtyr729,0.0,0.0,0.4037254901960785,0.0692156862745098,0.5119607843137254,0.0,1989-04-02T00:02:59Z
r1dtyr729,0.0196078431372549,0.0,0.3576470588235294,0.13,0.4776470588235293,0.0,1989-05-20T00:02:22Z
r1dtyr729,0.0196078431372549,0.0196078431372549,0.2664705882352941,0.2950980392156863,0.3868627450980392,0.0,1989-11-11T23:58:18Z
r1dtyr729,0.0196078431372549,0.0,0.2492156862745098,0.2590196078431372,0.4615686274509804,0.0,1989-11-27T23:57:54Z
r1dtyr729,0.0,0.0,0.2690196078431373,0.2231372549019608,0.4952941176470588,0.0,1989-12-29T23:56:58Z
r1dtyr729,,,,,,1.0,1990-04-04T23:53:59Z
r1dtyr729,,,,,,1.0,1990-05-06T23:54:08Z
r1dtyr729,0.0,0.0,0.3268627450980392,0.1286274509803921,0.5296078431372548,0.0,1990-06-07T23:54:08Z
r1dtyr729,0.0,0.0196078431372549,0.2966666666666666,0.2486274509803921,0.422156862745098,0.0,1990-07-09T23:54:05Z
r1dtyr729,0.0588235294117647,0.0,0.1019607843137254,0.3892156862745098,0.4413725490196079,0.0,1990-07-25T23:54:01Z
r1dtyr729,,,,,,1.0,1990-08-26T23:53:51Z
r1dtyr729,,,,,,1.0,1990-09-27T23:53:39Z
r1dtyr729,0.0,0.02,0.1372,0.2894,0.5408,0.0196078431372549,1990-11-14T23:53:26Z
r1dtyr729,,,,,,1.0,1990-12-16T23:53:24Z
r1dtyr729,,,,,,1.0,1991-01-17T23:54:17Z
r1dtyr729,0.0,0.0,0.265686274509804,0.114313725490196,0.6054901960784314,0.0,1991-02-02T23:54:29Z
r1dtyr729,0.0,0.0,0.28,0.0963157894736842,0.6105263157894738,0.2549019607843137,1991-02-18T23:54:51Z
r1dtyr729,0.0,0.0,0.1945098039215686,0.1166666666666666,0.6762745098039216,0.0,1991-03-06T23:55:08Z
r1dtyr729,0.0196078431372549,0.0,0.2286274509803921,0.1058823529411764,0.6337254901960786,0.0,1991-03-22T23:55:31Z
r1dtyr729,0.0,0.0,0.2766666666666666,0.1009803921568627,0.6090196078431372,0.0,1991-04-07T23:55:44Z
r1dtyr729,,,,,,1.0,1991-04-23T23:55:59Z
r1dtyr729,,,,,,1.0,1991-05-09T23:56:18Z
r1dtyr729,0.14,0.28,0.0384,0.2662,0.2692,0.0196078431372549,1991-06-10T23:56:45Z
r1dtyr729,0.0196078431372549,0.0588235294117647,0.1372549019607843,0.4799999999999999,0.2958823529411764,0.0,1991-07-12T23:57:11Z
r1dtyr729,,,,,,1.0,1991-07-28T23:57:26Z
r1dtyr729,0.0196078431372549,0.0784313725490196,0.0792156862745098,0.6696078431372549,0.1405882352941176,0.0,1991-08-13T23:57:28Z
r1dtyr729,0.0,1.0,0.0,0.0,0.0,0.0,1991-08-29T23:57:37Z
r1dtyr729,,,,,,1.0,1991-09-30T23:57:56Z
r1dtyr729,,,,,,1.0,1991-11-01T23:58:06Z
r1dtyr729,,,,,,1.0,1991-11-17T23:58:09Z
r1dtyr729,0.0,0.0,0.0011111111111111,0.1466666666666666,0.8477777777777777,0.8235294117647058,1991-12-03T23:58:24Z
r1dtyr729,0.0,0.0,0.1070588235294117,0.124313725490196,0.7605882352941177,0.0,1992-01-04T23:58:13Z
r1dtyr729,,,,,,1.0,1992-03-08T23:58:08Z
r1dtyr729,0.0,0.0,0.2305405405405405,0.4824324324324323,0.2786486486486487,0.2745098039215686,1992-04-09T23:57:55Z
r1dtyr729,0.0196078431372549,0.1568627450980392,0.0237254901960784,0.677843137254902,0.1103921568627451,0.0,1992-05-11T23:57:40Z
r1dtyr729,0.0392156862745098,0.1372549019607843,0.0380392156862745,0.6792156862745098,0.0994117647058823,0.0,1992-05-27T23:57:32Z
r1dtyr729,,,,,,1.0,1992-06-12T23:57:21Z
r1dtyr729,0.0392156862745098,0.4705882352941176,0.0223529411764705,0.3711764705882352,0.0911764705882353,0.0,1992-06-28T23:57:10Z
r1dtyr729,0.0392156862745098,0.0392156862745098,0.06,0.6801960784313725,0.1684313725490196,0.0,1992-07-14T23:56:58Z
r1dtyr729,,,,,,1.0,1992-07-30T23:56:45Z
r1dtyr729,0.108695652173913,0.8913043478260869,0.0,0.0,0.0,0.0980392156862745,1992-08-15T23:56:30Z
r1dtyr729,0.8431372549019608,0.1568627450980392,0.0,0.0,0.0,0.0,1992-08-31T23:56:15Z
r1dtyr729,,,,,,1.0,1992-09-16T23:56:01Z
r1dtyr729,,,,,,1.0,1992-10-18T23:55:26Z
r1dtyr729,0.0204081632653061,0.0816326530612244,0.0557142857142857,0.5083673469387754,0.3234693877551021,0.0392156862745097,1992-11-03T23:55:12Z
r1dtyr729,,,,,,1.0,1992-12-21T23:55:19Z
r1dtyr729,0.0392156862745098,0.0196078431372549,0.0950980392156862,0.4256862745098038,0.4096078431372549,0.0,1993-01-22T23:55:41Z
r1dtyr729,,,,,,1.0,1993-02-07T23:55:52Z
r1dtyr729,0.0196078431372549,0.0,0.0994117647058823,0.3615686274509803,0.5090196078431373,0.0,1993-02-23T23:55:55Z
r1dtyr729,0.0196078431372549,0.0,0.1284313725490196,0.3386274509803921,0.5011764705882352,0.0,1993-03-11T23:56:07Z
r1dtyr729,,,,,,1.0,1993-05-14T23:56:26Z
r1dtyr729,,,,,,1.0,1993-05-30T23:56:30Z
r1dtyr729,0.0588235294117647,0.0196078431372549,0.0505882352941176,0.4547058823529411,0.4045098039215686,0.0,1993-06-15T23:56:28Z
r1dtyr729,,,,,,1.0,1993-07-01T23:56:20Z
r1dtyr729,0.0392156862745098,0.0588235294117647,0.0562745098039215,0.5407843137254902,0.2935294117647058,0.0,1993-07-17T23:56:21Z
r1dtyr729,,,,,,1.0,1993-08-02T23:56:20Z
r1dtyr729,0.0196078431372549,0.0784313725490196,0.0513725490196078,0.6482352941176469,0.1907843137254901,0.0,1993-09-03T23:56:19Z
r1dtyr729,0.1666666666666666,0.3333333333333333,0.1508333333333333,0.2758333333333333,0.0674999999999999,0.7647058823529411,1993-09-19T23:56:16Z
r1dtyr729,0.125,0.3541666666666667,0.0154166666666666,0.3831249999999999,0.115625,0.0588235294117647,1993-10-05T23:56:13Z
r1dtyr729,0.0196078431372549,0.0784313725490196,0.0513725490196078,0.568235294117647,0.27,0.0,1993-10-21T23:56:05Z
r1dtyr729,,,,,,1.0,1993-11-06T23:55:59Z
r1dtyr729,0.0,0.0,0.0617647058823529,0.3143137254901961,0.6123529411764705,0.0,1993-11-22T23:55:51Z
r1dtyr729,0.0,0.0,0.0723529411764705,0.2611764705882353,0.6533333333333333,0.0,1993-12-08T23:55:48Z
r1dtyr729,0.0,0.0196078431372549,0.0615686274509803,0.2503921568627451,0.6578431372549021,0.0,1994-01-09T23:55:26Z
r1dtyr729,,,,,,1.0,1994-01-25T23:55:13Z
r1dtyr729,0.0,0.0,0.1492307692307692,0.1853846153846154,0.6530769230769231,0.7450980392156863,1994-02-26T23:54:48Z
r1dtyr729,0.0,0.0,0.0901960784313725,0.214313725490196,0.6854901960784314,0.0,1994-03-14T23:54:34Z
r1dtyr729,,,,,,1.0,1994-04-15T23:54:00Z
r1dtyr729,,,,,,1.0,1994-05-01T23:53:44Z
r1dtyr729,,,,,,1.0,1994-06-02T23:53:09Z
r1dtyr729,,,,,,1.0,1994-06-18T23:52:47Z
r1dtyr729,0.0196078431372549,0.1764705882352941,0.04,0.5476470588235294,0.2056862745098039,0.0,1994-07-20T23:51:56Z
r1dtyr729,,,,,,1.0,1994-08-21T23:51:07Z
r1dtyr729,0.0,0.0,0.23,0.58,0.18,0.9803921568627452,1994-09-06T23:50:44Z
r1dtyr729,0.0392156862745098,0.0392156862745098,0.0649019607843137,0.5701960784313725,0.2731372549019608,0.0,1994-09-22T23:50:18Z
r1dtyr729,0.0,0.0,0.0437254901960784,0.3794117647058824,0.5652941176470588,0.0,1994-10-24T23:49:17Z
r1dtyr729,0.0,0.0,0.0896078431372549,0.3370588235294118,0.5627450980392157,0.0,1994-11-09T23:48:43Z
r1dtyr729,0.0,0.0,0.0905882352941176,0.2766666666666666,0.6209803921568627,0.0,1994-11-25T23:48:11Z
r1dtyr729,,,,,,1.0,1994-12-11T23:47:43Z
r1dtyr729,0.0,0.0,0.0756862745098039,0.1801960784313725,0.733921568627451,0.0,1995-01-12T23:46:38Z
r1dtyr729,0.0,0.0,0.0966666666666666,0.1817647058823529,0.71,0.0,1995-02-13T23:45:20Z
r1dtyr729,,,,,,1.0,1995-03-17T23:44:04Z
r1dtyr729,,,,,,1.0,1995-04-02T23:43:25Z
r1dtyr729,0.0,0.0196078431372549,0.1098039215686274,0.2531372549019607,0.6086274509803922,0.0,1995-04-18T23:42:45Z
r1dtyr729,,,,,,1.0,1995-05-04T23:42:02Z
r1dtyr729,,,,,,1.0,1995-05-20T23:41:19Z
r1dtyr729,,,,,,1.0,1995-06-21T23:39:50Z
r1dtyr729,0.0392156862745098,0.0980392156862745,0.0249019607843137,0.654705882352941,0.1717647058823529,0.0,1995-07-07T23:39:06Z
r1dtyr729,0.0,0.0,0.1,0.47,0.425,0.9607843137254902,1995-07-23T23:38:24Z
r1dtyr729,0.0392156862745098,0.0196078431372549,0.0641176470588235,0.667843137254902,0.1962745098039216,0.0,1995-08-08T23:37:41Z
r1dtyr729,,,,,,1.0,1995-09-09T23:36:10Z
r1dtyr729,0.0392156862745098,0.0196078431372549,0.0770588235294117,0.5805882352941176,0.2705882352941176,0.0,1995-09-25T23:35:21Z
r1dtyr729,0.0196078431372549,0.0392156862745098,0.0778431372549019,0.5052941176470589,0.3466666666666667,0.0,1995-10-11T23:34:30Z
